0.97197,1
0.13607,0
0.527,1
0.99022,1
0.6001,0
0.99414,1
0.99551,1
0.98995,1
0.99479,1
0.9928,1
0.96576,1
0.99223,1
0.98622,1
0.99374,1
0.99498,1
0.99549,1
0.78651,0
0.99562,1
0.86965,1
0.99533,1
0.058052,0
0.59061,0
0.99196,1
0.99478,1
0.035972,0
0.9934,1
0.98774,0
0.99443,1
0.99467,1
0.99167,1
0.97665,0
0.98887,1
0.99638,1
0.99474,1
0.053234,0
0.027959,0
0.06229,0
0.99473,1
0.99521,1
0.98994,1
0.99505,1
0.99519,1
0.99566,1
0.99303,1
0.21995,0
0.9771,1
0.99112,1
0.42401,1
0.96741,0
0.99607,1
0.046494,0
0.67842,1
0.10189,0
0.99261,1
0.99459,1
0.95698,0
0.99292,1
0.99293,1
0.99565,1
0.99335,1
0.06984,0
0.99425,1
0.99335,1
0.015142,0
0.99527,1
0.022492,0
0.27677,0
0.99405,1
0.93173,1
0.025025,0
0.046396,0
0.81611,0
0.99352,1
0.98775,1
0.25821,0
0.10197,0
0.99245,1
0.9935,1
0.98648,0
0.99297,1
0.99348,1
0.99225,1
0.64522,0
0.99255,1
0.98372,1
0.99476,1
0.99481,1
0.99526,1
0.9957,1
0.17849,0
0.9879,0
0.99507,1
0.99242,1
0.99384,1
0.99463,1
0.57215,1
0.99235,1
0.94925,0
0.13958,0
0.99361,1
0.99462,1
0.99408,1
0.99458,1
0.10404,0
0.99476,1
0.99441,1
0.99257,1
0.98863,1
0.99407,1
0.99418,1
0.99285,1
0.99331,0
0.99423,1
0.97136,0
0.073042,0
0.72693,0
0.99097,1
0.19999,0
0.98811,1
0.53413,0
0.0088366,0
0.88374,0
0.99271,1
0.98929,1
0.98945,1
0.99413,1
0.99027,1
0.99196,0
0.052908,0
0.99432,1
0.9911,1
0.9937,1
0.33415,0
0.99225,1
0.99079,1
0.99508,1
0.99413,1
0.92651,1
0.99349,1
0.82474,0
0.99495,1
0.97125,0
0.99583,1
0.99219,1
0.99486,1
0.96689,0
0.11745,0
0.014096,0
0.82692,0
0.30132,1
0.99479,1
0.7986,0
0.97346,0
0.94035,0
0.99449,1
0.9938,1
0.9934,1
0.99298,1
0.96641,1
0.97941,0
0.38791,1
0.0085002,0
0.074846,0
0.9822,1
0.99472,1
0.99269,1
0.87626,0
0.99428,1
0.99318,1
0.99049,1
0.41428,0
0.088398,0
0.99454,1
0.99185,1
0.9944,1
0.20892,0
0.98801,1
0.99431,1
0.99218,1
0.041188,0
0.99254,1
0.72991,0
0.54583,0
0.72118,0
0.99049,1
0.95436,0
0.99373,0
0.95059,1
0.91944,0
0.74219,0
0.031064,1
0.64417,0
0.0041381,0
0.9829,0
0.97754,0
0.99478,1
0.99346,1
0.99329,1
0.99445,1
0.9954,1
0.97131,1
0.9924,1
0.057584,0
0.99222,0
0.97995,1
0.99496,1
0.99464,1
0.98917,1
0.10559,0
0.22514,0
0.99424,1
0.99102,1
0.99322,1
0.99198,1
0.99415,1
0.99436,1
0.98588,1
0.65449,0
0.99211,1
0.99312,0
0.99528,1
0.30319,0
0.99493,1
0.99305,1
0.12798,0
0.99024,0
0.5954,1
0.98516,1
0.2879,0
0.18772,0
0.99419,1
0.99304,1
0.99381,1
0.99112,1
0.99559,1
0.82089,0
0.99187,1
0.99557,1
0.99239,1
0.99383,1
0.99458,1
0.99455,1
0.99198,1
0.9789,1
0.59247,1
0.11663,0
0.99633,1
0.99442,1
0.99362,1
0.99524,1
0.43659,0
0.99343,1
0.98867,1
0.6643,0
0.95924,1
0.99411,1
0.1129,0
0.99626,1
0.99495,1
0.031058,0
0.99471,1
0.95592,1
0.99476,1
0.15264,0
0.99382,1
0.99334,0
0.9948,1
0.035265,0
0.98773,0
0.99113,1
0.50704,0
0.21886,0
0.9111,0
0.99409,1
0.99204,1
0.9919,1
0.68684,0
0.059238,1
0.058858,0
0.99504,1
0.98569,1
0.97464,0
0.73986,0
0.99422,1
0.99462,1
0.96316,0
0.01711,1
0.99534,1
0.9852,1
0.42791,0
0.48146,0
0.55571,0
0.97092,0
0.99469,1
0.99351,1
0.053354,0
0.9928,1
0.54873,0
0.10268,0
0.55074,0
0.108,0
0.99605,1
0.96772,1
0.99474,1
0.99475,1
0.97585,1
0.98531,0
0.98942,1
0.98948,1
0.99518,1
0.96004,0
0.13348,0
0.99496,1
0.00324,0
0.99362,1
0.99411,1
0.99393,1
0.993,1
0.99544,1
0.99583,1
0.99471,1
0.99614,1
0.80849,0
0.9929,1
0.9954,1
0.99059,0
0.98052,1
0.77957,0
0.99265,0
0.99305,1
0.46629,0
0.98172,1
0.30491,0
0.041477,0
0.027859,1
0.3266,0
0.95014,0
0.99368,1
0.031597,1
0.982,1
0.94956,0
0.99438,1
0.88058,0
0.47057,0
0.99358,1
0.98913,1
0.9522,0
0.48502,0
0.97068,1
0.021647,0
0.99449,1
0.94132,0
0.99425,1
0.99395,1
0.99572,1
0.013426,0
0.99512,1
0.94261,1
0.2155,0
0.0068394,0
0.99332,1
0.98797,1
0.70108,0
0.92751,0
0.99584,1
0.99628,1
0.99485,1
0.98796,1
0.9817,1
0.99365,1
0.99161,1
0.99258,1
0.99469,1
0.98785,1
0.95504,0
0.88613,0
0.068189,0
0.9867,1
0.9945,0
0.99513,1
0.99527,1
0.97768,1
0.98557,1
0.97863,0
0.99409,1
0.049614,0
0.93047,0
0.98142,0
0.99235,1
0.0074031,0
0.9909,1
0.96655,0
0.50112,1
0.19507,0
0.99443,1
0.99568,1
0.021783,0
0.71904,0
0.045618,0
0.9937,1
0.99063,1
0.55168,0
0.99331,1
0.98826,1
0.11096,0
0.94729,0
0.11326,0
0.5705,0
0.99475,1
0.99373,1
0.96857,0
0.92372,0
0.99577,1
0.99513,1
0.992,1
0.98875,1
0.99372,1
0.54435,0
0.99291,1
0.043558,0
0.99464,1
0.9925,1
0.9959,1
0.99136,1
0.99528,1
0.99428,1
0.99259,1
0.013707,0
0.99434,1
0.9937,1
0.66791,0
0.99399,0
0.98451,0
0.0026461,1
0.99639,1
0.99292,1
0.99436,1
0.9943,1
0.42374,0
0.99373,1
0.99099,1
0.024155,0
0.98155,0
0.99067,1
0.99466,1
0.10716,0
0.99329,1
0.99396,1
0.58589,0
0.99046,1
0.94184,1
0.99359,0
0.11431,0
0.99141,1
0.99283,1
0.99045,1
0.99326,1
0.99515,1
0.86909,1
0.0037055,1
0.020503,0
0.99403,1
0.99277,1
0.9921,1
0.75773,0
0.73767,1
0.72568,0
0.98671,1
0.18856,0
0.050162,0
0.99454,1
0.91832,1
0.014169,0
0.94639,1
0.99312,1
0.99501,1
0.63366,1
0.030121,0
0.19837,0
0.99409,1
0.99398,1
0.99015,0
0.013724,1
0.97587,0
0.038645,1
0.9937,1
0.99414,1
0.99437,1
0.046937,1
0.99315,1
0.99444,1
0.99446,1
0.98942,1
0.74847,0
0.99532,1
0.99019,1
0.8126,0
0.47428,0
0.99227,1
0.53837,0
0.073169,1
0.053638,0
0.9968,1
0.83945,1
0.99168,1
0.97658,1
0.46041,0
0.9943,1
0.97381,1
0.99481,1
0.9942,1
0.99492,1
0.99357,1
0.82727,0
0.99188,1
0.99426,1
0.75238,0
0.99518,1
0.87646,1
0.86863,0
0.99103,1
0.99365,1
0.99483,1
0.98952,1
0.99325,1
0.98866,1
0.98993,1
0.0029132,0
0.99001,1
0.99557,1
0.99162,1
0.99359,1
0.99603,1
0.99423,1
0.23414,0
0.9941,1
0.95457,0
0.0041943,0
0.99476,1
0.99523,1
0.99401,1
0.92942,0
0.18264,1
0.9041,0
0.991,1
0.98874,1
0.99314,1
0.33855,0
0.995,1
0.99499,1
0.005557,0
0.24319,0
0.24157,1
0.99487,1
0.56133,0
0.062745,0
0.74507,1
0.54593,1
0.88477,0
0.98671,1
0.99219,1
0.99364,1
0.99456,1
0.98464,0
0.99555,1
0.9946,1
0.99486,1
0.99559,1
0.95828,0
0.96252,0
0.99274,1
0.99325,1
0.99316,1
0.059835,0
0.87521,0
0.99583,1
0.9952,1
0.99368,1
0.99118,0
0.9954,1
0.99128,1
0.99111,0
0.62131,0
0.09357,0
0.99441,1
0.994,1
0.99484,1
0.95934,0
0.99346,1
0.016436,0
0.15671,1
0.99413,1
0.079549,0
0.010028,0
0.6225,0
0.99401,1
0.99523,1
0.99358,1
0.99173,1
0.98689,0
0.99381,1
0.99444,1
0.99587,1
0.99174,1
0.98862,0
0.9921,1
0.15417,0
0.95081,0
0.98974,1
0.9927,1
0.99416,1
0.98244,1
0.99103,0
0.97537,1
0.99403,1
0.99463,1
0.99235,1
0.99473,1
0.021741,0
0.99431,1
0.9951,1
0.99473,1
0.993,1
0.37285,1
0.99378,1
0.99139,1
0.99362,0
0.22639,1
0.9767,1
0.94029,0
0.99634,1
0.98933,1
0.22235,1
0.99615,1
0.9913,1
0.087544,0
0.99436,1
0.99347,1
0.41576,0
0.901,0
0.99217,1
0.99567,1
0.99564,1
0.97624,0
0.99268,1
0.99341,1
0.9944,1
0.9945,1
0.42631,0
0.0091694,0
0.24646,0
0.99336,1
0.074057,0
0.99029,1
0.98353,1
0.99391,1
0.99388,1
0.011756,0
0.098618,0
0.57249,0
0.9936,1
0.97556,0
0.9938,1
0.9938,1
0.99468,1
0.99294,1
0.9948,1
0.16332,0
0.49031,1
0.47861,0
0.99036,1
0.98974,1
0.9909,1
0.9929,1
0.99307,1
0.038376,0
0.97634,1
0.47037,0
0.9933,1
0.99491,1
0.98645,0
0.036308,0
0.9943,1
0.99131,1
0.99386,1
0.97672,1
0.15604,0
0.99361,1
0.0059734,0
0.99525,1
0.13258,1
0.592,0
0.36644,1
0.018858,0
0.99427,1
0.98154,1
0.96951,0
0.99342,1
0.97953,0
0.068496,0
0.37974,0
0.99349,1
0.99099,1
0.99374,1
0.99325,1
0.98571,1
0.9954,1
0.42291,0
0.99503,1
0.98547,1
0.80286,0
0.99491,1
0.99507,1
0.9483,0
0.99379,1
0.99305,1
0.99519,1
0.99449,1
0.98908,1
0.99153,1
0.12974,0
0.98578,1
0.41748,0
0.98955,1
0.9911,1
0.53234,0
0.043178,0
0.99488,1
0.99463,1
0.98896,1
0.99189,1
0.69792,0
0.99559,1
